case_id,court_id,judge_id,case_type_id,filing_date,resolution_date,case_status,duration_days,hearings_count
11368,32,34,5,2022-12-16,2023-03-02,Archived,76.0,1
11369,43,31,5,2023-04-28,,Pending,,1
11370,47,39,1,2022-05-23,2022-07-12,Resolved,50.0,5
11371,1,33,2,2022-11-08,,Pending,,4
11372,2,45,4,2025-11-27,2026-07-08,Archived,223.0,3
11373,6,75,4,2022-08-22,,Pending,,1
11374,17,95,1,2022-09-22,,Pending,,4
11375,1,17,2,2025-05-28,2025-09-16,Resolved,111.0,6
11376,43,16,3,2022-09-18,2022-11-05,Resolved,48.0,5
11377,12,70,5,2023-03-22,2023-05-30,Resolved,69.0,3
11378,34,53,1,2024-05-20,2024-08-24,Resolved,96.0,2
11379,12,93,3,2025-03-23,2025-11-10,Resolved,232.0,1
11380,18,97,3,2025-09-04,,Pending,,3
11381,35,53,4,2025-10-23,2026-04-01,Resolved,160.0,3
11382,12,91,5,2024-03-30,2024-06-08,Resolved,70.0,1
11383,40,56,2,2022-04-09,2022-08-18,Resolved,131.0,4
11384,49,34,1,2022-07-07,,Pending,,2
11385,46,7,4,2022-06-25,2022-11-26,Resolved,154.0,2
11386,29,65,4,2025-04-04,,Pending,,4
11387,13,72,1,2024-09-08,,Pending,,1
11388,25,10,5,2021-12-17,2022-03-22,Resolved,95.0,1
11389,14,64,1,2021-04-08,2021-06-16,Resolved,69.0,5
11390,24,63,2,2023-10-23,2024-02-13,Resolved,113.0,4
11391,10,28,1,2024-05-24,,Pending,,3
11392,18,69,2,2025-01-21,2025-07-18,Archived,178.0,3
11393,26,59,3,2024-03-24,,Pending,,3
11394,40,37,3,2023-12-28,2024-02-15,Resolved,49.0,3
11395,27,11,5,2025-12-13,2026-07-23,Resolved,222.0,4
11396,38,59,4,2025-10-24,2026-02-24,Archived,123.0,1
11397,4,73,1,2021-07-24,2021-12-10,Resolved,139.0,5
11398,30,3,2,2021-08-01,2022-01-08,Archived,160.0,2
11399,2,75,1,2025-04-06,2025-05-05,Resolved,29.0,3
11400,36,61,2,2021-09-22,2022-02-19,Resolved,150.0,5
11401,27,95,3,2021-12-21,2022-03-18,Resolved,87.0,1
11402,18,71,1,2023-09-08,,Pending,,3
11403,7,35,2,2023-09-08,2024-01-05,Resolved,119.0,1
11404,49,77,2,2025-10-11,2026-04-09,Resolved,180.0,5
11405,47,60,4,2022-01-30,2022-07-12,Resolved,163.0,3
11406,13,77,5,2024-12-24,,Pending,,3
11407,26,41,5,2023-01-29,2023-05-04,Resolved,95.0,3
11408,20,71,4,2025-06-28,2025-12-25,Resolved,180.0,1
11409,47,76,4,2025-10-26,,Pending,,4
11410,18,87,5,2021-03-18,2021-07-21,Resolved,125.0,4
11411,44,57,5,2021-03-29,2021-10-19,Resolved,204.0,6
11412,1,91,5,2024-03-06,2024-08-20,Resolved,167.0,3
11413,48,71,5,2022-09-16,2023-01-14,Resolved,120.0,1
11414,44,77,4,2021-05-12,2021-08-03,Resolved,83.0,2
11415,41,92,2,2024-06-05,2025-01-26,Resolved,235.0,2
11416,2,24,1,2021-04-22,,Pending,,4
11417,11,85,5,2021-10-17,,Pending,,2
11418,44,89,3,2025-11-27,2026-03-19,Resolved,112.0,2
11419,42,65,2,2021-10-07,,Pending,,6
11420,33,95,5,2022-02-22,,Pending,,4
11421,8,79,2,2023-08-04,2024-01-29,Resolved,178.0,5
11422,6,41,1,2023-03-17,,Pending,,4
11423,4,45,3,2023-12-19,,Pending,,2
11424,18,35,5,2023-03-14,2023-07-19,Resolved,127.0,3
11425,36,67,4,2024-04-07,2024-07-11,Resolved,95.0,1
11426,4,87,2,2024-10-19,,Pending,,2
11427,45,100,3,2021-01-05,2021-03-12,Resolved,66.0,1
11428,4,100,3,2023-06-01,2023-08-08,Archived,68.0,3
11429,22,12,2,2021-06-11,2021-11-07,Archived,149.0,8
11430,29,23,5,2024-06-02,2024-11-05,Resolved,156.0,2
11431,42,33,4,2021-05-21,2021-10-20,Resolved,152.0,1
11432,4,66,5,2023-01-09,2023-05-18,Resolved,129.0,1
11433,6,92,5,2022-01-23,2022-04-23,Resolved,90.0,2
11434,48,96,3,2022-11-02,2023-02-28,Resolved,118.0,2
11435,42,28,5,2022-03-30,2022-07-05,Resolved,97.0,5
11436,42,64,1,2022-04-02,2022-07-21,Archived,110.0,1
11437,36,12,1,2024-02-02,2024-05-20,Resolved,108.0,5
11438,44,24,1,2025-12-18,2026-04-27,Resolved,130.0,1
11439,31,42,3,2025-12-29,2026-04-16,Resolved,108.0,4
11440,35,95,3,2025-08-25,2026-02-18,Resolved,177.0,6
11441,2,2,2,2024-10-05,,Pending,,4
11442,1,66,4,2021-03-10,,Pending,,3
11443,39,15,1,2022-02-04,2022-08-08,Resolved,185.0,3
11444,8,14,4,2022-08-23,2022-09-16,Resolved,24.0,3
11445,25,81,1,2023-04-13,2023-08-18,Resolved,127.0,1
11446,43,50,2,2021-08-09,2021-08-10,Resolved,1.0,3
11447,25,84,4,2022-04-21,,Pending,,7
11448,29,35,3,2025-01-02,2025-04-03,Resolved,91.0,5
11449,4,85,3,2023-10-31,,Pending,,7
11450,32,8,1,2024-10-13,,Pending,,3
11451,33,14,3,2023-03-23,,Pending,,4
11452,35,59,2,2024-01-12,,Pending,,5
11453,13,100,5,2021-03-08,2021-03-12,Resolved,4.0,3
11454,31,32,4,2024-08-26,2024-12-29,Resolved,125.0,6
11455,13,22,4,2024-12-20,,Pending,,1
11456,26,82,1,2024-03-11,,Pending,,1
11457,7,34,1,2023-02-21,,Pending,,4
11458,11,78,4,2021-04-13,2022-02-26,Resolved,319.0,2
11459,13,83,2,2025-07-07,,Pending,,9
11460,47,4,4,2024-08-17,,Pending,,5
11461,42,15,2,2023-09-25,2023-10-01,Resolved,6.0,2
11462,38,95,4,2022-08-09,2022-10-23,Resolved,75.0,6
11463,16,12,4,2022-06-24,2022-11-05,Resolved,134.0,3
11464,25,39,5,2021-03-18,2021-09-09,Resolved,175.0,1
11465,24,34,5,2025-09-20,2025-12-20,Resolved,91.0,2
11466,30,33,4,2021-11-14,2022-01-04,Resolved,51.0,4
11467,39,95,3,2025-06-14,,Pending,,6
11468,23,58,1,2023-01-21,2023-05-06,Archived,105.0,1
11469,28,8,5,2021-12-01,2022-02-13,Resolved,74.0,2
11470,24,25,5,2024-02-20,2024-08-29,Resolved,191.0,1
11471,17,13,4,2022-07-29,2022-12-27,Resolved,151.0,1
11472,24,6,5,2022-11-24,2023-04-18,Resolved,145.0,3
11473,48,26,4,2025-03-20,2025-07-13,Resolved,115.0,2
11474,45,89,3,2025-11-22,,Pending,,3
11475,16,41,1,2025-04-03,2025-06-23,Resolved,81.0,4
11476,42,14,2,2022-02-16,2022-05-04,Resolved,77.0,5
11477,31,94,5,2021-11-10,2022-02-04,Resolved,86.0,4
11478,11,80,5,2022-04-24,2022-11-08,Resolved,198.0,2
11479,32,6,3,2021-02-03,2021-07-09,Resolved,156.0,3
11480,35,18,1,2023-04-02,2023-07-21,Resolved,110.0,6
11481,48,55,3,2021-08-09,2021-11-16,Resolved,99.0,1
11482,50,17,2,2025-12-03,2025-12-30,Resolved,27.0,2
11483,12,18,1,2021-02-14,2021-09-03,Resolved,201.0,1
11484,38,87,4,2022-06-04,2022-11-25,Resolved,174.0,3
11485,21,12,4,2023-06-23,2023-12-20,Resolved,180.0,1
11486,15,64,3,2024-11-18,2024-11-30,Resolved,12.0,4
11487,31,29,4,2023-05-27,,Pending,,7
11488,31,89,1,2023-01-18,2023-05-04,Archived,106.0,4
11489,12,24,3,2021-01-22,2021-07-04,Resolved,163.0,3
11490,31,92,2,2023-05-25,2023-08-31,Resolved,98.0,1
11491,27,74,1,2023-09-07,2024-05-27,Resolved,263.0,7
11492,19,62,4,2022-12-13,,Pending,,2
11493,24,76,1,2022-10-08,2022-12-22,Resolved,75.0,2
11494,47,71,5,2025-03-13,2025-08-15,Resolved,155.0,5
11495,37,76,2,2022-07-24,2022-07-25,Resolved,1.0,3
11496,44,67,3,2022-03-08,2022-06-25,Resolved,109.0,5
11497,11,52,1,2021-12-21,2022-05-20,Archived,150.0,1
11498,22,76,1,2025-02-13,2025-05-20,Resolved,96.0,4
11499,44,43,2,2025-04-26,2025-09-29,Resolved,156.0,4
11500,41,66,5,2023-09-26,2024-01-31,Resolved,127.0,2
11501,21,60,3,2021-03-01,2021-05-23,Resolved,83.0,7
11502,29,76,4,2025-01-07,2025-04-14,Archived,97.0,1
11503,17,2,1,2025-06-11,2025-09-15,Resolved,96.0,2
11504,50,49,1,2021-09-18,2021-09-19,Resolved,1.0,6
11505,47,91,5,2023-07-28,2024-03-07,Resolved,223.0,3
11506,5,92,5,2025-06-26,2025-08-22,Resolved,57.0,5
11507,17,89,4,2025-02-27,,Pending,,3
11508,36,32,2,2025-04-28,2025-06-08,Resolved,41.0,1
11509,2,55,4,2023-07-20,,Pending,,5
11510,5,35,2,2021-12-01,,Pending,,4
11511,30,64,4,2021-09-29,2022-02-07,Resolved,131.0,3
11512,44,19,3,2025-12-10,2026-03-11,Resolved,91.0,3
11513,38,38,1,2023-06-19,,Pending,,2
11514,8,7,3,2025-01-19,2025-05-17,Resolved,118.0,3
11515,18,79,4,2025-08-30,2025-09-24,Resolved,25.0,4
11516,22,58,4,2025-12-14,2026-05-27,Resolved,164.0,6
11517,46,17,2,2025-02-03,,Pending,,5
11518,45,11,3,2021-07-28,,Pending,,4
11519,1,14,2,2023-09-03,2023-12-28,Resolved,116.0,2
11520,13,58,3,2024-11-16,2024-11-17,Resolved,1.0,5
11521,43,89,3,2025-08-17,2025-12-16,Resolved,121.0,4
11522,8,75,2,2021-08-05,2021-10-29,Resolved,85.0,2
11523,11,51,5,2025-09-01,2026-01-14,Resolved,135.0,2
11524,48,39,2,2025-11-01,2026-01-29,Resolved,89.0,4
11525,15,20,4,2022-06-25,2022-10-24,Resolved,121.0,5
11526,10,24,1,2023-01-07,2023-07-25,Resolved,199.0,2
11527,25,77,1,2022-04-11,2022-04-14,Resolved,3.0,3
11528,46,67,4,2023-06-22,2024-01-07,Resolved,199.0,4
11529,31,12,1,2024-10-19,2025-03-05,Resolved,137.0,2
11530,38,24,5,2021-10-31,2021-11-01,Resolved,1.0,3
11531,44,4,2,2025-11-22,2026-03-06,Archived,104.0,5
11532,49,63,4,2022-01-04,2022-04-09,Resolved,95.0,1
11533,6,15,5,2024-05-11,2024-08-15,Resolved,96.0,2
11534,8,10,1,2024-04-12,,Pending,,6
11535,49,31,2,2022-12-04,2023-04-17,Resolved,134.0,2
11536,19,9,1,2025-04-02,2025-06-27,Resolved,86.0,2
11537,35,56,2,2024-12-30,2025-03-03,Resolved,63.0,3
11538,34,1,3,2023-11-05,,Pending,,4
11539,11,90,3,2021-10-29,2022-07-08,Archived,252.0,1
11540,49,63,1,2023-09-22,2024-01-13,Resolved,113.0,2
11541,12,50,2,2022-01-20,2022-07-24,Resolved,185.0,1
11542,20,6,4,2025-04-25,2025-07-25,Archived,91.0,5
11543,35,6,1,2025-06-15,2025-08-23,Resolved,69.0,3
11544,48,17,2,2021-09-24,2022-03-18,Resolved,175.0,4
11545,32,80,3,2021-04-07,2021-04-08,Resolved,1.0,3
11546,6,59,4,2023-07-27,2024-01-23,Archived,180.0,3
11547,34,11,2,2021-03-27,2021-06-11,Resolved,76.0,2
11548,41,30,4,2022-12-11,2023-02-03,Archived,54.0,3
11549,11,65,1,2024-02-07,2024-06-24,Resolved,138.0,4
11550,11,88,2,2025-03-02,2025-05-23,Resolved,82.0,5
11551,10,50,4,2024-10-03,2025-04-24,Archived,203.0,2
11552,14,24,3,2021-06-01,2021-08-23,Resolved,83.0,4
11553,1,53,3,2021-04-12,,Pending,,3
11554,18,70,5,2023-09-20,2024-01-28,Resolved,130.0,2
11555,7,31,4,2021-03-15,,Pending,,4
11556,41,86,1,2022-04-07,2022-04-27,Resolved,20.0,6
11557,23,24,1,2022-12-23,2023-06-29,Resolved,188.0,4
11558,29,71,3,2024-06-22,2024-10-20,Resolved,120.0,4
11559,16,11,3,2024-11-23,2025-04-11,Resolved,139.0,6
11560,17,79,3,2024-05-10,2024-08-12,Resolved,94.0,1
11561,33,67,4,2025-12-20,,Pending,,6
11562,3,24,3,2021-08-13,2021-11-20,Resolved,99.0,4
11563,46,69,3,2021-12-20,2022-05-12,Resolved,143.0,2
11564,36,96,5,2023-10-06,2024-02-29,Archived,146.0,1
11565,17,49,2,2025-03-13,2025-06-09,Resolved,88.0,4
11566,50,81,2,2022-03-28,2022-11-03,Resolved,220.0,3
11567,28,36,2,2022-01-08,2022-05-31,Resolved,143.0,3
11568,26,53,2,2023-01-09,,Pending,,4
11569,39,56,5,2021-11-03,2021-11-04,Resolved,1.0,1
11570,40,48,3,2023-02-09,2023-08-01,Resolved,173.0,6
11571,7,15,1,2024-10-22,2025-05-07,Resolved,197.0,2
11572,29,62,3,2025-07-19,2025-08-21,Resolved,33.0,2
11573,6,5,3,2025-12-06,2025-12-20,Resolved,14.0,3
11574,34,99,4,2025-10-07,2026-03-29,Archived,173.0,5
11575,2,96,1,2022-02-04,,Pending,,5
11576,30,48,3,2021-01-04,,Pending,,3
11577,6,77,3,2025-07-31,2025-11-08,Resolved,100.0,1
11578,43,92,2,2022-08-17,2023-01-09,Resolved,145.0,1
11579,10,85,3,2023-06-26,,Pending,,9
11580,5,49,5,2025-09-04,2026-02-04,Resolved,153.0,1
11581,34,11,3,2023-10-26,,Pending,,2
11582,30,85,4,2023-10-20,2024-01-22,Resolved,94.0,4
11583,16,79,2,2024-04-03,2024-07-30,Archived,118.0,1
11584,30,3,2,2021-01-25,2021-03-21,Resolved,55.0,1
11585,14,35,3,2021-02-12,,Pending,,3
11586,18,52,2,2021-01-22,,Pending,,2
11587,41,65,1,2024-06-11,,Pending,,6
11588,36,22,2,2025-04-18,2025-08-02,Resolved,106.0,2
11589,26,14,4,2022-12-17,2023-05-31,Resolved,165.0,4
11590,32,74,3,2025-04-18,,Pending,,5
11591,7,19,1,2022-01-24,,Pending,,3
11592,13,5,2,2023-07-07,2024-01-31,Resolved,208.0,3
11593,12,44,5,2024-07-01,,Pending,,4
11594,46,52,5,2022-01-08,2022-01-27,Resolved,19.0,5
11595,38,4,5,2024-07-23,,Pending,,2
11596,26,5,2,2021-11-24,2022-05-09,Archived,166.0,1
11597,41,47,5,2024-05-09,,Pending,,6
11598,50,59,4,2023-04-29,2023-09-09,Resolved,133.0,3
11599,45,19,5,2022-01-14,2022-04-10,Resolved,86.0,4
11600,42,33,1,2023-10-17,2023-12-24,Resolved,68.0,3
11601,31,22,3,2025-06-16,2025-10-27,Resolved,133.0,5
11602,18,10,4,2023-01-05,2023-06-02,Resolved,148.0,3
11603,3,87,1,2021-02-05,2021-04-06,Resolved,60.0,6
11604,43,57,1,2025-12-20,2026-06-10,Resolved,172.0,5
11605,39,70,2,2024-01-17,2024-09-03,Resolved,230.0,4
11606,43,6,2,2025-07-16,2025-12-15,Resolved,152.0,4
11607,30,19,4,2021-02-26,,Pending,,6
11608,47,4,1,2024-03-18,,Pending,,1
11609,35,36,1,2021-11-19,2022-05-03,Resolved,165.0,5
11610,2,55,4,2022-08-09,2022-09-17,Resolved,39.0,7
11611,37,75,1,2022-10-23,2023-02-18,Archived,118.0,1
11612,26,91,3,2025-04-24,2025-07-20,Resolved,87.0,4
11613,41,70,2,2021-03-28,2021-09-08,Resolved,164.0,2
11614,38,34,4,2022-10-13,2023-03-06,Resolved,144.0,5
11615,42,79,5,2024-09-23,,Pending,,2
11616,26,77,2,2023-04-04,2023-08-11,Resolved,129.0,2
11617,32,24,1,2022-05-16,2022-07-16,Resolved,61.0,2
11618,22,80,5,2025-01-14,,Pending,,5
11619,41,67,5,2024-08-15,2024-09-16,Resolved,32.0,7
11620,28,34,1,2025-08-21,2026-02-03,Resolved,166.0,4
11621,49,92,2,2022-08-31,,Pending,,4
11622,3,36,2,2022-01-04,2022-02-17,Resolved,44.0,2
11623,29,67,3,2023-02-12,2023-05-27,Resolved,104.0,3
11624,18,7,2,2024-09-20,2025-02-02,Resolved,135.0,6
11625,7,39,3,2023-11-20,2024-04-01,Resolved,133.0,1
11626,41,19,1,2024-10-01,2024-12-19,Resolved,79.0,4
11627,14,69,3,2021-07-18,2021-09-13,Resolved,57.0,2
11628,28,12,1,2025-01-22,2025-05-16,Resolved,114.0,5
11629,26,37,1,2024-09-02,2025-01-14,Resolved,134.0,1
11630,11,41,1,2025-10-10,2025-10-11,Resolved,1.0,4
11631,18,57,5,2022-07-13,2022-11-09,Resolved,119.0,4
11632,34,43,2,2025-10-11,,Pending,,4
11633,17,19,3,2024-12-13,,Pending,,2
11634,35,66,5,2021-05-12,,Pending,,1
11635,43,86,4,2021-06-21,2021-09-03,Resolved,74.0,4
11636,20,10,1,2021-11-07,2022-03-09,Resolved,122.0,5
11637,23,15,1,2025-08-25,2025-11-30,Resolved,97.0,4
11638,24,16,4,2021-06-06,2021-12-07,Resolved,184.0,2
11639,42,94,4,2022-08-30,2022-11-26,Resolved,88.0,4
11640,25,95,3,2025-12-15,2026-02-06,Resolved,53.0,5
11641,7,20,3,2023-02-02,2023-03-10,Resolved,36.0,2
11642,22,40,1,2025-11-17,2025-11-18,Resolved,1.0,2
11643,49,37,4,2023-05-05,2023-12-11,Resolved,220.0,2
11644,39,76,4,2023-04-03,2023-05-30,Resolved,57.0,3
11645,46,82,1,2021-01-18,2021-03-25,Resolved,66.0,1
11646,37,99,5,2024-04-08,2024-08-12,Resolved,126.0,2
11647,27,67,4,2022-11-01,2023-04-11,Resolved,161.0,6
11648,26,40,3,2024-01-06,2024-07-22,Resolved,198.0,2
11649,6,13,1,2022-09-26,2023-02-21,Archived,148.0,1
11650,8,24,3,2025-03-17,2025-07-12,Resolved,117.0,1
11651,4,23,2,2025-09-10,,Pending,,6
11652,34,2,2,2021-03-29,,Pending,,1
11653,33,41,1,2021-12-30,2022-05-16,Resolved,137.0,3
11654,31,65,1,2023-10-27,2024-07-22,Archived,269.0,4
11655,47,56,4,2023-10-17,2023-12-30,Resolved,74.0,3
11656,40,94,3,2023-12-11,2024-01-20,Resolved,40.0,5
11657,11,61,2,2025-08-31,2025-12-07,Resolved,98.0,4
11658,16,69,5,2022-11-02,,Pending,,4
11659,40,56,1,2023-03-06,2023-09-03,Resolved,181.0,6
11660,34,74,1,2022-08-01,2022-12-23,Archived,144.0,2
11661,42,35,5,2023-03-29,,Pending,,2
11662,7,23,3,2025-05-07,,Pending,,4
11663,33,34,4,2024-05-05,2024-08-17,Resolved,104.0,4
11664,33,77,4,2021-09-22,2022-02-04,Resolved,135.0,5
11665,4,100,3,2024-09-10,2025-02-14,Resolved,157.0,2
11666,12,51,3,2024-06-04,2024-06-27,Resolved,23.0,2
11667,43,19,5,2023-06-13,,Pending,,4
11668,19,23,5,2022-01-02,2022-02-26,Resolved,55.0,1
11669,37,28,2,2022-01-10,2022-08-13,Resolved,215.0,2
11670,12,87,4,2024-11-14,2025-02-11,Resolved,89.0,4
11671,32,91,5,2022-08-06,2022-11-06,Resolved,92.0,5
11672,48,94,4,2022-06-03,2022-10-10,Resolved,129.0,5
11673,9,85,4,2025-06-18,2025-12-23,Archived,188.0,3
11674,11,35,2,2022-07-31,,Pending,,1
11675,46,91,1,2023-11-13,2024-07-07,Archived,237.0,5
11676,10,55,4,2024-03-09,,Pending,,5
11677,40,66,4,2024-12-04,,Pending,,5
11678,2,72,5,2021-07-04,2021-10-13,Resolved,101.0,2
11679,20,30,3,2024-06-13,2024-08-21,Resolved,69.0,4
11680,3,8,5,2025-08-18,,Pending,,4
11681,17,87,3,2024-04-19,2024-09-27,Resolved,161.0,1
11682,40,75,1,2024-06-09,2024-09-25,Resolved,108.0,4
11683,11,23,2,2024-11-15,2025-04-02,Resolved,138.0,3
11684,10,9,3,2024-08-27,2025-01-11,Resolved,137.0,3
11685,45,87,3,2024-12-01,2025-06-30,Resolved,211.0,7
11686,35,19,5,2025-02-15,2025-07-16,Resolved,151.0,1
11687,22,27,2,2021-04-27,2021-10-09,Resolved,165.0,5
11688,1,18,5,2023-06-04,2023-08-15,Resolved,72.0,8
11689,32,76,4,2021-02-12,,Pending,,5
11690,7,16,5,2025-03-07,2025-04-17,Resolved,41.0,1
11691,15,23,1,2021-01-05,2021-05-02,Resolved,117.0,3
11692,31,64,5,2022-12-14,2023-05-14,Archived,151.0,2
11693,12,48,1,2025-03-12,2025-09-11,Resolved,183.0,3
11694,10,77,3,2022-11-21,2023-04-22,Resolved,152.0,1
11695,37,46,3,2023-03-23,2023-09-18,Resolved,179.0,4
11696,35,70,5,2021-07-17,2021-12-17,Resolved,153.0,5
11697,2,91,3,2024-07-17,2024-10-10,Resolved,85.0,6
11698,14,45,5,2025-07-17,2025-07-18,Resolved,1.0,1
11699,4,62,2,2022-05-16,,Pending,,8
11700,41,23,4,2022-04-27,2022-11-17,Resolved,204.0,1
11701,39,76,3,2021-01-04,2021-07-31,Archived,208.0,5
11702,24,59,3,2024-02-07,,Pending,,3
11703,31,31,4,2023-05-06,,Pending,,1
11704,28,73,2,2024-06-15,2024-11-22,Resolved,160.0,5
11705,17,18,3,2025-05-14,2025-09-27,Resolved,136.0,1
11706,43,76,1,2024-06-06,2024-07-29,Resolved,53.0,5
11707,11,75,1,2023-07-13,2023-10-03,Resolved,82.0,3
11708,39,52,1,2024-11-29,2025-03-31,Resolved,122.0,5
11709,43,47,5,2025-08-12,2025-12-02,Resolved,112.0,6
11710,30,59,1,2023-06-13,2023-12-02,Archived,172.0,3
11711,9,46,5,2025-10-23,2026-04-10,Resolved,169.0,5
11712,50,82,2,2025-09-25,2025-12-29,Resolved,95.0,3
11713,10,17,4,2025-12-27,2026-05-06,Resolved,130.0,3
11714,22,78,3,2025-11-22,2026-04-05,Resolved,134.0,4
11715,42,92,3,2023-03-01,,Pending,,1
11716,47,29,3,2025-12-13,2026-06-13,Archived,182.0,3
11717,49,82,4,2022-03-16,,Pending,,3
11718,18,53,3,2023-04-15,2023-07-08,Archived,84.0,3
11719,42,19,2,2021-06-20,2021-09-17,Resolved,89.0,6
11720,39,91,1,2024-07-24,2024-09-26,Resolved,64.0,2
11721,35,66,4,2024-07-16,2025-01-04,Archived,172.0,2
11722,14,85,5,2025-07-20,,Pending,,5
11723,23,80,1,2025-04-22,2025-07-13,Resolved,82.0,1
11724,26,99,3,2023-03-26,2023-05-29,Resolved,64.0,2
11725,5,79,1,2022-05-23,2022-10-03,Resolved,133.0,1
11726,11,25,3,2022-09-17,2022-12-14,Archived,88.0,1
11727,43,7,2,2021-08-11,2022-01-11,Resolved,153.0,5
11728,10,82,3,2021-06-02,2021-09-14,Resolved,104.0,4
11729,2,56,2,2024-09-21,2025-03-19,Resolved,179.0,4
11730,32,47,3,2021-11-18,2021-12-04,Resolved,16.0,3
11731,36,74,1,2022-04-08,,Pending,,2
11732,2,81,1,2021-11-09,2022-03-14,Resolved,125.0,3
11733,34,57,1,2024-01-13,,Pending,,2
11734,14,89,1,2025-02-06,2025-02-07,Archived,1.0,1
11735,42,5,4,2022-12-17,,Pending,,3
11736,36,49,5,2023-08-03,,Pending,,5
11737,10,75,1,2025-01-31,,Pending,,5
11738,34,65,4,2023-12-19,2024-02-23,Resolved,66.0,2
11739,14,59,2,2024-12-21,2025-02-21,Archived,62.0,3
11740,22,99,3,2025-02-16,2025-08-24,Archived,189.0,7
11741,25,37,2,2021-02-10,2021-03-05,Resolved,23.0,5
11742,34,45,2,2023-09-15,2024-01-10,Resolved,117.0,4
11743,30,85,2,2021-07-14,,Pending,,7
11744,45,34,3,2023-05-16,,Pending,,7
11745,40,72,1,2025-01-21,2025-02-16,Resolved,26.0,1
11746,40,66,1,2024-04-06,2024-10-10,Resolved,187.0,4
11747,46,3,5,2024-07-24,,Pending,,7
11748,30,21,2,2024-01-08,2024-04-07,Resolved,90.0,1
11749,7,98,4,2025-10-20,,Pending,,4
11750,24,76,4,2022-06-30,2022-11-23,Resolved,146.0,4
11751,13,67,2,2021-06-03,2021-08-08,Resolved,66.0,1
11752,15,79,5,2023-08-15,2024-01-07,Resolved,145.0,5
11753,41,41,3,2023-04-20,2023-06-28,Resolved,69.0,2
11754,8,25,3,2023-10-28,,Pending,,5
11755,37,35,5,2022-12-23,2023-03-20,Archived,87.0,4
11756,16,45,5,2023-05-09,2023-09-27,Resolved,141.0,5
11757,23,78,4,2023-12-29,2024-05-18,Resolved,141.0,6
11758,18,50,1,2024-01-14,,Pending,,4
11759,23,5,4,2022-12-18,,Pending,,1
11760,5,77,2,2021-12-31,,Pending,,6
11761,12,76,4,2021-02-04,2021-06-18,Archived,134.0,3
11762,22,2,4,2025-08-11,,Pending,,6
11763,46,73,5,2024-12-07,2025-06-08,Resolved,183.0,3
11764,43,69,3,2023-01-25,,Pending,,1
11765,35,15,5,2025-08-11,2025-11-12,Resolved,93.0,4
11766,45,18,4,2023-02-27,,Pending,,3
11767,28,30,2,2024-06-06,,Pending,,6
11768,22,34,3,2024-03-23,,Pending,,3
11769,29,43,2,2021-10-11,2021-12-29,Resolved,79.0,4
11770,30,24,2,2022-02-23,2022-06-06,Resolved,103.0,4
11771,47,29,2,2023-11-05,2024-03-12,Resolved,128.0,5
11772,45,22,1,2025-12-30,2026-06-14,Archived,166.0,1
11773,34,17,5,2022-12-05,2023-02-06,Resolved,63.0,2
11774,6,5,5,2024-05-18,2025-01-01,Resolved,228.0,5
11775,49,91,1,2023-06-11,2023-10-16,Resolved,127.0,1
11776,20,56,4,2021-01-19,,Pending,,5
11777,34,10,2,2025-02-20,2025-07-03,Resolved,133.0,3
11778,12,20,2,2021-10-07,2022-04-22,Resolved,197.0,4
11779,46,74,1,2024-05-29,2024-11-11,Resolved,166.0,6
11780,31,50,5,2022-07-04,2022-12-25,Resolved,174.0,2
11781,50,86,5,2021-10-20,,Pending,,5
11782,16,14,2,2023-04-24,2023-06-28,Resolved,65.0,7
11783,23,42,1,2022-09-16,2022-11-11,Resolved,56.0,4
11784,45,83,5,2023-06-16,2023-10-23,Resolved,129.0,4
11785,49,91,5,2023-03-23,2023-09-08,Resolved,169.0,1
11786,36,77,3,2024-02-26,2024-05-25,Resolved,89.0,1
11787,43,70,4,2025-05-21,2025-09-30,Resolved,132.0,1
11788,25,15,4,2022-09-21,,Pending,,1
11789,18,66,5,2023-10-17,2024-03-13,Resolved,148.0,3
11790,18,99,5,2022-12-22,,Pending,,8
11791,28,35,4,2025-10-09,2026-04-27,Resolved,200.0,4
11792,5,32,4,2023-04-11,2023-07-29,Resolved,109.0,3
11793,39,56,4,2023-11-09,2024-06-05,Resolved,209.0,4
11794,49,99,1,2024-05-30,,Pending,,4
11795,45,61,1,2025-10-01,2025-12-26,Resolved,86.0,8
11796,6,21,2,2023-04-22,2023-06-23,Resolved,62.0,5
11797,7,95,4,2022-08-15,,Pending,,4
11798,21,3,3,2023-11-29,2024-05-25,Archived,178.0,1
11799,9,15,4,2022-12-05,2023-02-24,Resolved,81.0,7
11800,38,10,1,2025-02-10,2025-09-02,Resolved,204.0,2
11801,18,4,5,2025-07-14,2025-09-22,Resolved,70.0,1
11802,19,22,2,2023-02-19,2023-07-02,Resolved,133.0,2
11803,22,44,5,2024-04-11,2024-04-12,Resolved,1.0,3
11804,16,22,4,2022-06-28,2022-10-19,Resolved,113.0,3
11805,26,66,2,2021-01-21,,Pending,,6
11806,47,53,4,2021-12-08,,Pending,,2
11807,48,57,5,2023-11-21,,Pending,,5
11808,14,63,2,2025-11-29,2026-04-01,Resolved,123.0,5
11809,37,29,3,2021-12-17,2022-03-26,Resolved,99.0,3
11810,29,87,4,2025-12-23,2026-05-14,Archived,142.0,4
11811,5,22,5,2021-12-02,2022-02-06,Resolved,66.0,6
